TWEET,USER_ID,TWEET_ID,TWT_POST_DT,USER_NM,USER_ACCT,FOLLOWER_CNT,FRIENDS_CNT,LOCATION,ACCT_CREATE_DT,GEO_ENABLED,USER_URL,RETWEET_CNT,COMPSENTIMENT,POSSENTIMENT,NEGSENTIMENT,NEUSENTIMENT,SENTIMENT_OA,POSCNT,NEGCNT,BLOBPOL,BLOBSUB,COORDINATES,VERIFIED_USER,TOTAL POSTS,IS REPLY,REPLY TO,HASHTAGS
Does @AndrewYang have any workable policy ideas? #DemDebate,1571124337,1156727925468778496,08/01/2019 00:46,RestorationPAC,restorationpac,4215,2760,"Downers Grove, IL",07/05/2013 18:32,True,http://www.restorationpac.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,8234,,,['DemDebate']
Live look at the #DemDebate https://t.co/34MV73Qilm,312142469,1156727924088868864,08/01/2019 00:46,profloumoore,loumoore12,11065,4093,,06/06/2011 17:06,False,https://itunes.apple.com/us/podcast/the-black-athlete/id1454162935?mt=2,0,0.0,0.0,0.0,1.0,Neutral,0,0,13.636363636363635,50.0,,False,55423,,,['DemDebate']
Don’t say “I’m not watching that! They’re not on ‘my side’...!” We are ONE country! Knowledge is power! Listening doesn’t make you a sell out or a lighter shade of red or blue. It actually makes you STRONGER and MORE CERTAIN! Listening never takes! It always gives! #demdebate,101063675,1156727925447827456,08/01/2019 00:46,Erika Knight,mamaknight02,331,687,"Mustang, OK",01/01/2010 21:34,False,http://www.hashtagfightknight.com,0,0.8541,0.16,0.0,0.84,Positive,1,0,16.696428571428573,25.428571428571427,,False,6563,,,
"My wife, who is not a political junkie at all, nods and says ""good point"" when Yang talks #DemDebate",352754544,1156727925812580352,08/01/2019 00:46,daniel,danielgrisinger,399,432,Colorado,08/11/2011 01:45,False,,0,0.4404,0.146,0.0,0.854,Positive,1,0,35.0,35.0,,False,13595,,,['DemDebate']
Kamala Harris is a bully and rude.   #DemDebate2,2746979823,1156727925825298432,08/01/2019 00:46,Standing Up 4 Trump,UTHornsRawk,24887,4884,,08/19/2014 02:58,False,,0,-0.7351,0.0,0.554,0.446,Negative,0,1,-30.0,60.0,,False,723368,,,['DemDebate2']
"I think everyone has forgotten that, even in a taxpayer-funded public health insurance system, some entity somewhere is going to be determining what treatments and drugs you can have, and when, and at what cost. #DemDebate",287940202,1156727925892423681,08/01/2019 00:46,Alan Hait,alanhait,1313,651,,04/25/2011 23:41,True,,0,-0.2263,0.0,0.054,0.946,Negative,0,1,0.0,6.666666666666667,,False,3481,,,
Ooh nice point yang! #DemDebate,392083057,1156727926206926848,08/01/2019 00:46,Jen Nasty,zzzzfunk,3273,4851,ny,10/16/2011 14:44,False,,0,0.4753,0.436,0.0,0.564,Positive,1,0,75.0,100.0,,False,8530,,,['DemDebate']
Andrew Yang has GOAT lung power. Not one breath in that entire statement. #YangGang #AndrewYang #DemDebate2 #DemDebate #ReturnOfTheYang #LetYangSpeak #HumanityFirst,1043594098001743872,1156727925959512064,08/01/2019 00:46,jo ,deminaurs,544,298,"47°49'16.2""N 16°13'38.2""E",09/22/2018 20:13,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,62.5,,False,5389,,,"['YangGang', 'AndrewYang', 'DemDebate2']"
De Blahsio just LOOKS like a Disney villain. #DemDebate #DemDebate2,1060469836596207616,1156727926412468224,08/01/2019 00:46,Mimi Paragon,CbsDann,18,509,,11/08/2018 09:51,False,,0,-0.2732,0.191,0.275,0.534,Negative,0,1,0.0,0.0,,False,486,,,"['DemDebate', 'DemDebate2']"
"I AM JUST SAYING…

#DemDebate https://t.co/8KZ7hDSGzg",392503731,1156727925082865664,08/01/2019 00:46,David Rudin,DavidSRudin,3653,706,Montréal,10/17/2011 04:17,True,http://www.davidrudin.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,True,4843,1156727260356972549,DavidSRudin,['DemDebate']
"@CHueyBurns Booker, right? Mentioned the lawsuit.",143991014,1156727926605459456,08/01/2019 00:46,Brian Rosenwald,brianros1,6637,3611,Philadelphia,05/15/2010 00:38,True,http://www.brianrosenwald.com,0,-0.2263,0.0,0.275,0.725,Negative,0,1,28.57142857142857,53.57142857142857,,False,146387,1156727739401023494,CHueyBurns,
